,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1642,Rouge ,43.8212012569,-79.1863434458,Africa Restaurant,43.819587243584365,-79.18457350151238,Food & Drink Shop
1643,Rouge ,43.8212012569,-79.1863434458,Greenhouse Gift Shop,43.82039573316429,-79.18154574676282,Gift Shop
1644,Rouge ,43.8212012569,-79.1863434458,Indo Malaya Pavilion,43.81872716970835,-79.1827414553842,Zoo Exhibit
1645,Rouge ,43.8212012569,-79.1863434458,Indomalayan Pavillion,43.81860839121728,-79.18250926373236,Zoo Exhibit
1646,Rouge ,43.8212012569,-79.1863434458,White Rhinoceros exhibit,43.81743351153191,-79.18547444686472,Zoo Exhibit
1647,Rouge ,43.8212012569,-79.1863434458,Zoomobile,43.81988698829372,-79.18127918977748,Zoo Exhibit
1648,Rouge ,43.8212012569,-79.1863434458,Zoomobile Tour Entrance,43.819926248561124,-79.18124268457164,Tram Station
1649,Rouge ,43.8212012569,-79.1863434458,simba safari lodge,43.81730484815479,-79.1859038113143,Zoo Exhibit
1650,Rouge ,43.8212012569,-79.1863434458,Indian Rhinoceros Pavilion,43.81926565890734,-79.18153450586323,Zoo Exhibit
1651,Rouge ,43.8212012569,-79.1863434458,Malayan Woods Pavilion,43.81904309337461,-79.18165339259765,Zoo Exhibit
1652,Rouge ,43.8212012569,-79.1863434458,Kesho Park HQ,43.81725729273496,-79.18466654195392,Zoo Exhibit
1653,Rouge ,43.8212012569,-79.1863434458,Elephant Exhibit,43.817568838566054,-79.18330985931193,Zoo Exhibit
1654,Rouge ,43.8212012569,-79.1863434458,Hippopotamus Exhibit,43.817179139416226,-79.18367589383453,Zoo Exhibit
1655,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Queen Margherita,43.65822425389276,-79.48803424201802,Pizza Place
1656,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Mad Mexican,43.658522787607566,-79.48823335648142,Taco Place
1657,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Patisserie 27,43.65835465149958,-79.48813736310686,Bakery
1658,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Campo,43.655191,-79.487067,Italian Restaurant
1659,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Grillway Subs and Burgers,43.660032483926535,-79.47993664555445,Diner
1660,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Coffee Culture,43.6583591813047,-79.48797103929881,Café
1661,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Westwood Grill,43.65996227884925,-79.47975658290109,Asian Restaurant
1662,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Woody's Burgers Bar and Grill,43.657862,-79.487644,Burger Joint
1663,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Crème Fraîche Market Cafe,43.65939928714543,-79.4827752569972,Café
1664,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Tim Hortons,43.65811047637139,-79.48817633158475,Coffee Shop
1665,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Studio Z Yoga & Fitness,43.658884,-79.488193,Athletics & Sports
1666,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Alfredo's Fine Foods,43.65860455790818,-79.48807954788208,Grocery Store
1667,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Fiddler's Dell Bar & Grill,43.65846262131906,-79.48800607688395,Bar
1668,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Policy Architects,43.658322,-79.480942,Insurance Office
1669,Runnymede-Bloor West Village,43.6592688193,-79.485708182,El Arriero Restaurante,43.655843,-79.487184,Latin American Restaurant
1670,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Los Arrieros,43.65559284605353,-79.48702812194824,South American Restaurant
1671,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Little Bee Mart,43.660028468432024,-79.48012288085498,Food & Drink Shop
1672,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Camp,43.65516029673073,-79.48697089772627,Restaurant
1673,Runnymede-Bloor West Village,43.6592688193,-79.485708182,Art Works Art School,43.655042,-79.486846,School
1674,Runnymede-Bloor West Village,43.6592688193,-79.485708182,JP Sushi,43.66023,-79.479805,Sushi Restaurant
1675,Scarborough Village,43.7386518596,-79.216812619,The Butcher Shop,43.73786720022292,-79.2174198491369,Butcher
1676,Scarborough Village,43.7386518596,-79.216812619,GoodLife Fitness Scarborough Kingston and Eglinton,43.741417,-79.215242,Gym
1677,Scarborough Village,43.7386518596,-79.216812619,Tim Hortons,43.73704693152706,-79.21794354915619,Coffee Shop
1678,Scarborough Village,43.7386518596,-79.216812619,Popeyes Louisiana Kitchen,43.737936534983675,-79.21707580115255,Fried Chicken Joint
1679,Scarborough Village,43.7386518596,-79.216812619,Starbucks,43.742814,-79.216416,Coffee Shop
1680,Scarborough Village,43.7386518596,-79.216812619,Pizza Pizza,43.738855980896524,-79.21777725219727,Pizza Place
1681,Scarborough Village,43.7386518596,-79.216812619,Metro Pharmacy,43.7428561566564,-79.21696341002632,Pharmacy
1682,Scarborough Village,43.7386518596,-79.216812619,Halibut House Fish and Chips Inc.,43.737541,-79.217342,Seafood Restaurant
1683,South Parkdale,43.6366995242,-79.43933783119999,Harry's Char Broil & Dining Lounge,43.63643418112938,-79.43693000959645,American Restaurant
1684,South Parkdale,43.6366995242,-79.43933783119999,Tennessee Tavern,43.639971287347755,-79.4398742538202,Eastern European Restaurant
1685,South Parkdale,43.6366995242,-79.43933783119999,Lakeshore Boulevard Parklands,43.635463,-79.441682,Park
1686,South Parkdale,43.6366995242,-79.43933783119999,Food & Liquor,43.63961783932359,-79.44181136856386,Restaurant
1687,South Parkdale,43.6366995242,-79.43933783119999,Glory Hole Doughnuts,43.63968683674093,-79.44136846209358,Donut Shop
1688,South Parkdale,43.6366995242,-79.43933783119999,kitten & the bear,43.63990916148936,-79.44048279422617,Tea Room
1689,South Parkdale,43.6366995242,-79.43933783119999,Shangrila,43.63968830259313,-79.44154153471632,Asian Restaurant
1690,South Parkdale,43.6366995242,-79.43933783119999,The Boulevard Club,43.63553698837023,-79.44435019124761,Athletics & Sports
1691,South Parkdale,43.6366995242,-79.43933783119999,Jinks Art Factory,43.639232404803444,-79.44369381866846,Tattoo Parlor
1692,South Parkdale,43.6366995242,-79.43933783119999,Himalayan Kitchen,43.640354,-79.43879,Tibetan Restaurant
1693,South Parkdale,43.6366995242,-79.43933783119999,Toronto Designers Market,43.63902278928646,-79.44413967973794,Flea Market
1694,South Parkdale,43.6366995242,-79.43933783119999,Coriander Girl,43.639584207742196,-79.44178396821911,Flower Shop
1695,South Parkdale,43.6366995242,-79.43933783119999,Amico's Pizza,43.639389001294795,-79.44309046367776,Italian Restaurant
1696,South Parkdale,43.6366995242,-79.43933783119999,Om Restaurant,43.640337284428895,-79.43781080540346,Indian Restaurant
1697,South Parkdale,43.6366995242,-79.43933783119999,Norling,43.64028309763081,-79.43843581595726,Tibetan Restaurant
1698,South Parkdale,43.6366995242,-79.43933783119999,Yummy Stuff,43.63929341602049,-79.44352122153518,Bakery
1699,South Parkdale,43.6366995242,-79.43933783119999,Himalayan Cafe,43.64035661438858,-79.4380968443537,Café
1700,South Parkdale,43.6366995242,-79.43933783119999,Tibet Kitchen,43.640037060960765,-79.43955709340604,Restaurant
1701,South Parkdale,43.6366995242,-79.43933783119999,North Standard Trading Post,43.63928515059741,-79.44353888423423,Clothing Store
1702,South Parkdale,43.6366995242,-79.43933783119999,Parkdale Pete's Corner Grill,43.63987814844714,-79.44083431889204,Diner
1703,South Parkdale,43.6366995242,-79.43933783119999,Lakeshore Boardwalk,43.63444650277126,-79.43564600668559,Trail
1704,South Parkdale,43.6366995242,-79.43933783119999,Dollarama,43.6367217,-79.4365954,Discount Store
1705,South Parkdale,43.6366995242,-79.43933783119999,Queen West Antique Centre,43.6391018360474,-79.44399300874882,Antique Shop
1706,South Parkdale,43.6366995242,-79.43933783119999,Royal Canadian Legion #344,43.63433636986057,-79.4392309737062,Bar
1707,South Parkdale,43.6366995242,-79.43933783119999,Glory of India,43.64069366455078,-79.43678283691406,North Indian Restaurant
1708,South Parkdale,43.6366995242,-79.43933783119999,Parkdale Guardian Pharmacy,43.640595,-79.43762,Pharmacy
1709,South Parkdale,43.6366995242,-79.43933783119999,The Yukon,43.63968215753045,-79.44125460593165,Bar
1710,South Parkdale,43.6366995242,-79.43933783119999,Shoppers Drug Mart,43.639899,-79.439009,Pharmacy
1711,South Parkdale,43.6366995242,-79.43933783119999,TD Canada Trust,43.64022625429727,-79.43735084963009,Bank
1712,South Parkdale,43.6366995242,-79.43933783119999,A&W Canada,43.64042887588472,-79.43780338766055,Fast Food Restaurant
1713,South Parkdale,43.6366995242,-79.43933783119999,Rice & Noodle,43.64028335648371,-79.43835074476583,Chinese Restaurant
1714,South Parkdale,43.6366995242,-79.43933783119999,Subway,43.640751881959325,-79.43693737547257,Sandwich Place
1715,South Parkdale,43.6366995242,-79.43933783119999,Old Man Pizza,43.6401793968803,-79.43722592017951,Pizza Place
1716,South Parkdale,43.6366995242,-79.43933783119999,Toronto Sailing & Canoe Club (TSCC),43.633737615187215,-79.43930189657027,Harbor / Marina
1717,South Riverdale,43.649292063500006,-79.335651321,Hearn Generating Station,43.64684674617795,-79.33514414842082,Government Building
1718,South Riverdale,43.649292063500006,-79.335651321,FedEx Ship Centre,43.65067908468494,-79.33909356594086,Business Service
1719,South Riverdale,43.649292063500006,-79.335651321,Beech Nursery,43.653175554038356,-79.33631589566951,Garden Center
1720,South Riverdale,43.649292063500006,-79.335651321,Bayside Rowing Club,43.653188,-79.33379433,Lake
1721,Steeles ,43.812958825900004,-79.3212070061,Pho 88,43.81475710309658,-79.32388108904165,Vietnamese Restaurant
1722,Steeles ,43.812958825900004,-79.3212070061,Sam Woo BBQ 三和燒臘,43.81557030866791,-79.32300671310003,BBQ Joint
1723,Steeles ,43.812958825900004,-79.3212070061,D&R Wings 美華茶餐廳,43.814697995513114,-79.32394552167905,Chinese Restaurant
1724,Steeles ,43.812958825900004,-79.3212070061,Crown Jewel Fine Dining 御膳豪庭,43.813114,-79.322914,Chinese Restaurant
1725,Steeles ,43.812958825900004,-79.3212070061,Foody Mart Supermarket 豐泰超級市場,43.81516658561428,-79.32287496499589,Supermarket
1726,Steeles ,43.812958825900004,-79.3212070061,A&W Pharmacy,43.814618315044896,-79.32334899902344,Pharmacy
1727,Steeles ,43.812958825900004,-79.3212070061,Jeon Ju Hyang Restaurant,43.814709417425554,-79.32376987233347,Korean Restaurant
1728,Steeles ,43.812958825900004,-79.3212070061,Pizza Nova,43.81559674652477,-79.32314526776734,Pizza Place
1729,Steeles ,43.812958825900004,-79.3212070061,Ninja Sushi,43.815855,-79.322726,Sushi Restaurant
1730,Steeles ,43.812958825900004,-79.3212070061,Yogi Noodle 鏞記,43.814923553013124,-79.32349109296707,Chinese Restaurant
1731,Steeles ,43.812958825900004,-79.3212070061,McDonald's,43.81574180387972,-79.3232662009596,Fast Food Restaurant
1732,Steeles ,43.812958825900004,-79.3212070061,Bamburgh Gardens Shopping Plaza,43.81577872422098,-79.32323466226838,Shopping Mall
1733,Stonegate-Queensway,43.635518132899996,-79.50112821329999,Woodford Park,43.63315249748257,-79.49626581098377,Baseball Field
1734,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,The Royal Chinese Restaurant 避風塘小炒,43.78050473445372,-79.29884391314476,Chinese Restaurant
1735,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Kub Khao,43.780437780734204,-79.2998370364667,Thai Restaurant
1736,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Remezzo Italian Bistro,43.778649,-79.308264,Italian Restaurant
1737,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,TD Canada Trust,43.7791686,-79.3036167,Bank
1738,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Eight Noodles,43.77823412485005,-79.30829897588661,Noodle House
1739,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Little Caesars,43.78056271894292,-79.2986242771319,Pizza Place
1740,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Popeyes Louisiana Kitchen,43.780476,-79.29846,Fried Chicken Joint
1741,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,KFC,43.77943993243305,-79.30337149356963,Fast Food Restaurant
1742,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,A&W Canada,43.780327,-79.29906,Breakfast Spot
1743,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Rexall,43.7809,-79.298764,Pharmacy
1744,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Rexall,43.78073190083844,-79.2982568317862,Pharmacy
1745,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Eaton Centre USA,43.78357217787199,-79.30491567549906,Shopping Mall
1746,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,TTC Stop #7154/5,43.7808523815725,-79.29785496387679,Bus Stop
1747,Tam O'Shanter-Sullivan ,43.7801298547,-79.3029187122,Gusto Pizza,43.78360724036883,-79.29898327417831,Pizza Place
1748,Taylor-Massey,43.6949981893,-79.2959011188,Dentonia Park,43.69280900665042,-79.29553269784155,Park
1749,Taylor-Massey,43.6949981893,-79.2959011188,Children's Peace Theatre,43.6988260859826,-79.29538953051578,Theater
1750,The Beaches,43.671049993100006,-79.2996013043,Kew Gardens,43.66903821389327,-79.29853750338029,Park
1751,The Beaches,43.671049993100006,-79.2996013043,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
1752,The Beaches,43.671049993100006,-79.2996013043,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
1753,The Beaches,43.671049993100006,-79.2996013043,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
1754,The Beaches,43.671049993100006,-79.2996013043,DAVIDsTEA,43.67016854057715,-79.29949845013677,Tea Room
1755,The Beaches,43.671049993100006,-79.2996013043,Buds Coffee Bar,43.66937472977883,-79.30321763920566,Coffee Shop
1756,The Beaches,43.671049993100006,-79.2996013043,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
1757,The Beaches,43.671049993100006,-79.2996013043,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
1758,The Beaches,43.671049993100006,-79.2996013043,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
1759,The Beaches,43.671049993100006,-79.2996013043,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
1760,The Beaches,43.671049993100006,-79.2996013043,Mastermind Toys,43.67145295439717,-79.29397108948247,Toy / Game Store
1761,The Beaches,43.671049993100006,-79.2996013043,Coles,43.67045360766755,-79.29809417635019,Bookstore
1762,The Beaches,43.671049993100006,-79.2996013043,Beaches International Jazz Festival,43.669992291526,-79.30034809005704,Jazz Club
1763,The Beaches,43.671049993100006,-79.2996013043,Book City (The Beach),43.6694961607799,-79.30270694348468,Bookstore
1764,The Beaches,43.671049993100006,-79.2996013043,Foodland,43.670477194975255,-79.29808526746528,Supermarket
1765,The Beaches,43.671049993100006,-79.2996013043,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
1766,The Beaches,43.671049993100006,-79.2996013043,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
1767,The Beaches,43.671049993100006,-79.2996013043,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
1768,The Beaches,43.671049993100006,-79.2996013043,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
1769,The Beaches,43.671049993100006,-79.2996013043,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
1770,The Beaches,43.671049993100006,-79.2996013043,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
1771,The Beaches,43.671049993100006,-79.2996013043,Shoppers Drug Mart,43.670639,-79.29769,Pharmacy
1772,The Beaches,43.671049993100006,-79.2996013043,Breakwall,43.66917375191053,-79.30446643981846,BBQ Joint
1773,The Beaches,43.671049993100006,-79.2996013043,Subway,43.67101342084174,-79.29551244283176,Sandwich Place
1774,The Beaches,43.671049993100006,-79.2996013043,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
1775,The Beaches,43.671049993100006,-79.2996013043,Popeyes Louisiana Kitchen,43.66950733032743,-79.30257137642985,Fried Chicken Joint
1776,The Beaches,43.671049993100006,-79.2996013043,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
1777,The Beaches,43.671049993100006,-79.2996013043,Pizza Hut,43.670789,-79.29684,Pizza Place
1778,The Beaches,43.671049993100006,-79.2996013043,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
1779,The Beaches,43.671049993100006,-79.2996013043,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
1780,The Beaches,43.671049993100006,-79.2996013043,Juice and Java,43.67106189021513,-79.29575478082984,Café
1781,The Beaches,43.671049993100006,-79.2996013043,Gull & Firkin,43.66939937469408,-79.30274412496787,Pub
1782,The Beaches,43.671049993100006,-79.2996013043,Starbucks,43.670057,-79.300583,Coffee Shop
1783,The Beaches,43.671049993100006,-79.2996013043,TD Canada Trust,43.6708434,-79.2979563,Bank
1784,The Beaches,43.671049993100006,-79.2996013043,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
1785,The Beaches,43.671049993100006,-79.2996013043,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
1786,The Beaches,43.671049993100006,-79.2996013043,Aki Da Japanese Seafood House,43.669050975420376,-79.30449946579239,Japanese Restaurant
1787,The Beaches,43.671049993100006,-79.2996013043,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
1788,The Beaches,43.671049993100006,-79.2996013043,Lion on the Beach,43.66969945855147,-79.30240540501708,Pub
1789,The Beaches,43.671049993100006,-79.2996013043,M For Mendocino,43.67040144490752,-79.29888421418485,Women's Store
1790,The Beaches,43.671049993100006,-79.2996013043,Running Room,43.669736,-79.300405,Sporting Goods Shop
1791,The Beaches,43.671049993100006,-79.2996013043,The Artisans,43.66976,-79.301167,Jewelry Store
1792,The Beaches,43.671049993100006,-79.2996013043,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
1793,The Beaches,43.671049993100006,-79.2996013043,Fresh Nails,43.670626768577115,-79.29700205434533,Nail Salon
1794,The Beaches,43.671049993100006,-79.2996013043,Classical Martial Arts Centre CMAC Beaches Dojo,43.66953861008417,-79.30127847322146,Martial Arts Dojo
1795,The Beaches,43.671049993100006,-79.2996013043,Brick Street Bakery,43.66969393934472,-79.30152984556766,Bakery
1796,The Beaches,43.671049993100006,-79.2996013043,Alex Farm Products (Beaches),43.66968773847534,-79.30166335745092,Cheese Shop
1797,The Beaches,43.671049993100006,-79.2996013043,Yogurty's,43.670781851774905,-79.29655627409112,Frozen Yogurt Shop
1798,The Beaches,43.671049993100006,-79.2996013043,The Thai Grill,43.669585,-79.302048,Thai Restaurant
1799,The Beaches,43.671049993100006,-79.2996013043,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
1800,The Beaches,43.671049993100006,-79.2996013043,Ends,43.66930055730246,-79.30344636818053,Clothing Store
1801,The Beaches,43.671049993100006,-79.2996013043,Beaches Natural Foods,43.66926478656825,-79.3036334722703,Food
1802,The Beaches,43.671049993100006,-79.2996013043,Intuitive Touch Therapies,43.66921724244219,-79.30431584871351,Spa
1803,The Beaches,43.671049993100006,-79.2996013043,Kew Beach Rink,43.66686966277468,-79.29793763561489,Skating Rink
1804,The Beaches,43.671049993100006,-79.2996013043,Scarboro Beach,43.66927312343974,-79.29390202532907,Beach
1805,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Drupati's Doubles & Roti Shop,43.73622193506543,-79.56347091954379,Caribbean Restaurant
1806,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Rajdhani Sweets & Restaurant,43.738409332720884,-79.56624585320077,Indian Restaurant
1807,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Dairy Queen,43.73623241974099,-79.56530906640637,Fast Food Restaurant
1808,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Madras Dosa Hut,43.7371563782527,-79.56645986088876,Indian Restaurant
1809,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,TD Canada Trust,43.7366023,-79.5623794,Bank
1810,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Roti-Roti Family Restaurant,43.73624095343682,-79.56353138707921,Caribbean Restaurant
1811,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Shoppers Drug Mart,43.735588,-79.559843,Pharmacy
1812,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Tim Hortons,43.73788121336188,-79.56689089536667,Coffee Shop
1813,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Pizza Pizza,43.73661915057897,-79.56459962336204,Pizza Place
1814,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Brar Pakwan,43.73808211197717,-79.56603733231371,Indian Restaurant
1815,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Food Basics,43.73504483574154,-79.55991319245892,Supermarket
1816,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Golden Joy,43.73500660231336,-79.55961685263955,Asian Restaurant
1817,Thistletown-Beaumond Heights,43.737987917299996,-79.56349101720001,Lemongrass,43.734485082983205,-79.55998453338229,Thai Restaurant
1818,Thorncliffe Park,43.707749211899994,-79.3499836075,Costco Wholesale,43.70705091308799,-79.3480933503406,Warehouse Store
1819,Thorncliffe Park,43.707749211899994,-79.3499836075,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
1820,Thorncliffe Park,43.707749211899994,-79.3499836075,Fit4Less,43.705689,-79.346018,Gym
1821,Thorncliffe Park,43.707749211899994,-79.3499836075,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
1822,Thorncliffe Park,43.707749211899994,-79.3499836075,Shoppers Drug Mart,43.70581,-79.347044,Pharmacy
1823,Thorncliffe Park,43.707749211899994,-79.3499836075,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
1824,Thorncliffe Park,43.707749211899994,-79.3499836075,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
1825,Thorncliffe Park,43.707749211899994,-79.3499836075,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
1826,Thorncliffe Park,43.707749211899994,-79.3499836075,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
1827,Thorncliffe Park,43.707749211899994,-79.3499836075,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
1828,Thorncliffe Park,43.707749211899994,-79.3499836075,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
1829,Thorncliffe Park,43.707749211899994,-79.3499836075,A&W Canada,43.706275,-79.34467,Burger Joint
1830,Thorncliffe Park,43.707749211899994,-79.3499836075,TD Canada Trust,43.7063562,-79.3456426,Bank
1831,Thorncliffe Park,43.707749211899994,-79.3499836075,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
1832,Thorncliffe Park,43.707749211899994,-79.3499836075,Cross Fit Quantum,43.70688280775818,-79.35081900071673,Gym / Fitness Center
1833,Thorncliffe Park,43.707749211899994,-79.3499836075,TTC Bus #100 Flemingdon Park,43.70677140337971,-79.34658765792847,Bus Line
1834,Thorncliffe Park,43.707749211899994,-79.3499836075,Quiznos,43.705887244788975,-79.34702342783567,Sandwich Place
1835,Thorncliffe Park,43.707749211899994,-79.3499836075,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
1836,Trinity-Bellwoods,43.6501763,-79.4153421634,Cocktail Bar,43.650830283293615,-79.41325265742118,Cocktail Bar
1837,Trinity-Bellwoods,43.6501763,-79.4153421634,Northern Belle,43.65090626786184,-79.41283996212603,Cocktail Bar
1838,Trinity-Bellwoods,43.6501763,-79.4153421634,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
1839,Trinity-Bellwoods,43.6501763,-79.4153421634,Rhum Corner,43.65089556873813,-79.41316982839948,Restaurant
1840,Trinity-Bellwoods,43.6501763,-79.4153421634,Archive,43.65093807079375,-79.41251401160906,Wine Bar
1841,Trinity-Bellwoods,43.6501763,-79.4153421634,Trinity Bellwoods Dog Park - The Bowl,43.64862507107537,-79.4144429897052,Dog Run
1842,Trinity-Bellwoods,43.6501763,-79.4153421634,Trinity Bellwoods Park,43.64707192840234,-79.4137559260075,Park
1843,Trinity-Bellwoods,43.6501763,-79.4153421634,California Sandwiches,43.652664137129136,-79.41235165228667,Sandwich Place
1844,Trinity-Bellwoods,43.6501763,-79.4153421634,Saving Grace,43.65099081649929,-79.41241972089844,Breakfast Spot
1845,Trinity-Bellwoods,43.6501763,-79.4153421634,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
1846,Trinity-Bellwoods,43.6501763,-79.4153421634,Artscape Youngplace,43.646921206418654,-79.4173424662258,Art Gallery
1847,Trinity-Bellwoods,43.6501763,-79.4153421634,Pizzeria Libretto,43.64897862710277,-79.4206035669193,Pizza Place
1848,Trinity-Bellwoods,43.6501763,-79.4153421634,The Pie Commission,43.65112364448698,-79.41166875433692,Comfort Food Restaurant
1849,Trinity-Bellwoods,43.6501763,-79.4153421634,Foxley Bistro,43.648642746283834,-79.42049525794245,Asian Restaurant
1850,Trinity-Bellwoods,43.6501763,-79.4153421634,Trinity Bellwoods playground,43.64711178371007,-79.4149512109758,Playground
1851,Trinity-Bellwoods,43.6501763,-79.4153421634,Bitondo's Pizzeria,43.65412232531003,-79.41343417925037,Pizza Place
1852,Trinity-Bellwoods,43.6501763,-79.4153421634,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
1853,Trinity-Bellwoods,43.6501763,-79.4153421634,Reposado,43.647320789001384,-79.42003151431754,Bar
1854,Trinity-Bellwoods,43.6501763,-79.4153421634,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
1855,Trinity-Bellwoods,43.6501763,-79.4153421634,Rotate This,43.64854360521872,-79.42051802319355,Record Shop
1856,Trinity-Bellwoods,43.6501763,-79.4153421634,La Banane,43.64904020618134,-79.42059946263156,French Restaurant
1857,Trinity-Bellwoods,43.6501763,-79.4153421634,Dakota Tavern,43.64967991705445,-79.42083755592827,Bar
1858,Trinity-Bellwoods,43.6501763,-79.4153421634,Bazara,43.64853491212856,-79.4205209529485,Japanese Restaurant
1859,Trinity-Bellwoods,43.6501763,-79.4153421634,Hero Heroine,43.64900419974215,-79.42068636417389,Salon / Barbershop
1860,Trinity-Bellwoods,43.6501763,-79.4153421634,Schmaltz Appetizing,43.64931511991007,-79.42077512923325,Bagel Shop
1861,Trinity-Bellwoods,43.6501763,-79.4153421634,Superpoint,43.648438964819064,-79.42051429823161,Pizza Place
1862,Trinity-Bellwoods,43.6501763,-79.4153421634,The Lakeview Restaurant,43.64943515996231,-79.42039021958406,Diner
1863,Trinity-Bellwoods,43.6501763,-79.4153421634,i deal coffee,43.64784412071227,-79.4202942461777,Coffee Shop
1864,Trinity-Bellwoods,43.6501763,-79.4153421634,The Lucky Penny,43.64701953746149,-79.41700293213309,Deli / Bodega
1865,Trinity-Bellwoods,43.6501763,-79.4153421634,La Palma,43.651425690080174,-79.4102625042409,Italian Restaurant
1866,Trinity-Bellwoods,43.6501763,-79.4153421634,Bobbie Sue's Mac + Cheese,43.64778276946676,-79.42041900552132,Mac & Cheese Joint
1867,Trinity-Bellwoods,43.6501763,-79.4153421634,Ella's Uncle,43.650986621884364,-79.41250586210104,Coffee Shop
1868,Trinity-Bellwoods,43.6501763,-79.4153421634,Lucky Shrike,43.651475666884195,-79.41022617011214,Bar
